iter	RMSE
180	0.5237798872
181	0.5234620147
182	0.5231834141
183	0.5229220883
184	0.5226687833
185	0.5224566567
186	0.5221896467
187	0.5219365465
188	0.5216636167
189	0.5214270017
190	0.5212677073
191	0.5210557818
192	0.5208274294
193	0.5205824164
194	0.5203916438
195	0.5201726113
196	0.5199681509
197	0.5198135164
198	0.5196371548
199	0.5195406499
200	0.5193752992
201	0.5192132002
202	0.5190533349
203	0.5189441167
204	0.5188177336
205	0.5186763486
206	0.518545448
207	0.5184090553
208	0.5182360482
209	0.5181187506
210	0.5179974027
211	0.5178769261
212	0.5177420954
213	0.517621755
214	0.5174906701
215	0.5173936504
216	0.5172932657
217	0.5171832702
218	0.5171239149
219	0.5170211961
220	0.5169168811
221	0.5168074452
222	0.5167327674
223	0.5166572021
224	0.5165482392
225	0.5164721057
226	0.5163783906
227	0.516277283
228	0.5162159459
229	0.5161063819
230	0.5160309156
231	0.5159594263
232	0.5158833263
233	0.5158455256
234	0.5157647871
235	0.5156922892
236	0.5156427585
237	0.5156118987
238	0.5155314207
239	0.5154627506
240	0.5153713631
241	0.5153051532
242	0.5152823261
243	0.5152051567
244	0.5151294045
245	0.5150556972
246	0.5149939669
247	0.5149445695
248	0.5149079575
249	0.5148429251
250	0.5147412756
251	0.5147087678
252	0.514658505
253	0.5146116995
254	0.5145098502
255	0.5144539581
256	0.5144038184
257	0.5143632356
258	0.5142830811
259	0.5141958369
260	0.5141307458
261	0.5140877829
262	0.5140244125
263	0.5139427654
264	0.5138854608
265	0.5138339345
266	0.5137743098
267	0.5137187895
268	0.5136393334
269	0.5135981635
270	0.5135160304
271	0.513462071
272	0.5134478355
273	0.5134100789
274	0.5133226435
275	0.5132890432
276	0.5132245715
277	0.5131802043
278	0.5131444061
279	0.5130923764
280	0.5130629065
281	0.5130321295
282	0.512986601
283	0.5129395807
284	0.5128755357
285	0.5128465797
286	0.5128203769
287	0.5127818618
288	0.5127535737
289	0.5127122341
290	0.5126839159
291	0.5126223008
292	0.5125884193
293	0.5125495523
294	0.5124896111
295	0.5124312697
296	0.5124069381
297	0.5123595321
298	0.5123324341
299	0.5122998883
300	0.5122614652
301	0.5122123869
302	0.512186917
303	0.512159945
304	0.5121197957
305	0.5121002386
306	0.5120457717
307	0.5120393082
308	0.5119906134
309	0.5119564603
310	0.5119064008
311	0.5118594992
312	0.5118188306
313	0.5117816513
314	0.5117172635
315	0.5116648948
316	0.5116389851
317	0.5116121778
318	0.5115897554
319	0.511530559
320	0.5114515083
321	0.5113977429
322	0.5113398741
323	0.5113206534
324	0.5112544726
325	0.5112519784
326	0.5112265144
327	0.5112075724
328	0.5111874867
329	0.5111677338
330	0.5111541628
331	0.511106948
332	0.5110842737
333	0.5110576755
334	0.5110226242
335	0.5109621354
336	0.5109308551
337	0.5109055808
338	0.5108837305
339	0.5108635854
340	0.510852579
341	0.5108346662
342	0.5108030054
343	0.5107509727
344	0.5107204506
345	0.5107045511
346	0.5106773632
347	0.5106549296
348	0.5106274556
349	0.510612493
350	0.5106009464
351	0.5105793655
352	0.5105348299
353	0.5104738088
354	0.510441718
355	0.5104293173
356	0.5103966627
357	0.5103913521
358	0.5103733018
359	0.5103225536
360	0.5102879456
361	0.5102608515
362	0.5102283985
363	0.5101873317
364	0.5101476737
365	0.5101257749
366	0.5100861003
367	0.5100616705
368	0.5100313025
369	0.5100078928
370	0.5099676219
371	0.5099529846
372	0.5099192113
373	0.5099089412
374	0.509868663
375	0.5098344295
376	0.509813417
377	0.5097934175
378	0.5097495916
379	0.5097439614
380	0.5097164821
381	0.5096669228
382	0.5096493803
383	0.5096200594
384	0.5095804348
385	0.509562756
386	0.509557671
387	0.509541201
388	0.5094977223
389	0.5094738351
390	0.5094544918
391	0.5094386095
392	0.5093976399
393	0.5093749752
394	0.5093567479
395	0.5093379574
396	0.5093197664
397	0.5093036098
398	0.5092680748
399	0.509260485
400	0.5092409885
401	0.5092237762
402	0.5092106967
403	0.5091749576
404	0.5091435413
405	0.5091158062
406	0.5090972913
407	0.5090704903
408	0.5090428448
409	0.509003947
410	0.5089619673
411	0.508943381
412	0.5089268618
413	0.5088869405
414	0.5088659801
415	0.5088399661
416	0.5088143218
417	0.5087998627
418	0.5087920243
419	0.5087715755
420	0.5087553392
421	0.5087376612
422	0.5087046717
423	0.5086978169
424	0.508646752
425	0.5086150921
426	0.5086067322
427	0.5085882556
428	0.5085431246
429	0.5085413095
430	0.508496097
431	0.508469585
432	0.5084443675
433	0.5084153951
434	0.5084078456
435	0.5083958018
436	0.5083862308
437	0.5083534095
438	0.5083466705
439	0.5083343675
440	0.5083154898
441	0.5083060054
442	0.5082789993
443	0.5082556004
444	0.5082352491
445	0.5082218252
446	0.508196404
447	0.5081734761
448	0.5081289666
449	0.508106123
450	0.508098107
451	0.5080740782
452	0.5080503032
453	0.5080150763
454	0.508004247
455	0.5079798528
456	0.5079465591
457	0.5079206892
458	0.507898581
459	0.5078792519
460	0.5078481367
461	0.5078330392
462	0.5078119302
463	0.5077963763
464	0.5077868984
465	0.5077622245
466	0.5077520078
467	0.5077153833
468	0.5077099346
469	0.5076736469
470	0.507655622
471	0.5076289156
472	0.5075900978
473	0.5075756006
474	0.5075477326
475	0.5075232229
476	0.5075077308
477	0.5074715241
478	0.5074590236
479	0.5074358008
480	0.5074089788
481	0.5074000611
482	0.5073878038
483	0.5073743165
484	0.5073494211
485	0.507341073
486	0.5073151709
487	0.5073066278
488	0.5072723581
489	0.5072645285
490	0.5072491798
491	0.5072406433
492	0.5072177015
493	0.5071832937
494	0.5071477958
495	0.5071155482
496	0.5070898165
497	0.5070784748
498	0.5070561981
499	0.5070421606
500	0.5070186826
501	0.5070036674
502	0.5069830606
503	0.5069572965
504	0.5069094806
505	0.506884525
506	0.5068671955
507	0.5068489841
508	0.506841197
509	0.5068134319
510	0.5067997115
511	0.5067816496
512	0.5067511584
513	0.5067359799
514	0.5067236658
515	0.5067075451
516	0.5066861668
517	0.5066478759
518	0.5066332964
519	0.5066072442
520	0.5065916143
521	0.5065758609
522	0.5065578895
523	0.5065450164
524	0.5065385032
525	0.5065185833
526	0.5064980773
527	0.5064679
528	0.5064598659
529	0.5064408458
530	0.5064190577
531	0.506403916
532	0.5063638247
533	0.5063152919
534	0.5062916686
535	0.5062783284
536	0.506266489
537	0.506258409
538	0.5062178632
539	0.5062066892
540	0.5061926247
541	0.5061715458
542	0.5061502099
543	0.5061423525
544	0.5061217455
545	0.5061171405
546	0.5060871625
547	0.5060647011
548	0.5060099443
549	0.5059956323
550	0.5059737392
551	0.5059351978
552	0.5058923357
553	0.5058883752
554	0.5058652747
555	0.5058645945
556	0.5058422419
557	0.5058202196
558	0.50580275
559	0.5057879438
560	0.5057780804
561	0.505761429
562	0.5057569294
563	0.5057351154
564	0.5057241665
565	0.505719346
566	0.5057120931
567	0.5057004345
568	0.5056964769
569	0.5056794651
570	0.5056744575
571	0.5056468035
572	0.5056392154
573	0.5056280769
574	0.5056104227
575	0.505596683
576	0.505571397
577	0.5055606238
578	0.5055399557
579	0.5055221572
580	0.5055126113
581	0.5054863663
582	0.5054561713
583	0.5054425535
584	0.5054185878
585	0.5054138336
586	0.5054021364
587	0.5053783193
588	0.5053551927
589	0.5053411782
590	0.5053149388
591	0.5052901824
592	0.505265121
593	0.5052369231
594	0.5052293947
595	0.5051952912
596	0.5051803801
597	0.5051554565
598	0.5051281926
599	0.5050945145
600	0.5050708553
601	0.505060324
602	0.5050322711
603	0.5050214926
604	0.5050084744
605	0.504989389
606	0.5049736869
607	0.5049546427
608	0.5049342064
609	0.504920542
610	0.5049022104
611	0.5048801517
612	0.504869847
613	0.5048547512
614	0.5048215629
615	0.5047995625
616	0.5047752642
617	0.5047545144
618	0.5047451553
619	0.5047260824
620	0.5047158354
621	0.5046970991
622	0.5046712648
623	0.5046505196
624	0.5046252047
625	0.5046101576
626	0.5045840954
627	0.5045694358
628	0.5045462512
629	0.5045259838
630	0.5044947793
631	0.5044756987
632	0.5044447579
633	0.504414644
634	0.5043928978
635	0.5043754077
636	0.5043616391
637	0.5043462324
638	0.5043099709
639	0.504277334
640	0.5042361303
641	0.5042198668
642	0.5042123081
643	0.504206855
644	0.5041741815
645	0.504161931
646	0.5041283553
647	0.5041016099
648	0.5040778138
649	0.5040498035
650	0.5040278643
651	0.5040038773
652	0.5039915018
653	0.503977595
654	0.5039666826
655	0.503947544
656	0.5039155008
657	0.5038967048
658	0.503870446
659	0.503860506
660	0.5038360916
661	0.5038176882
662	0.5038002334
663	0.5037803668
664	0.5037560897
665	0.5037453988
666	0.5037087853
667	0.5036935641
668	0.5036658845
669	0.5036439439
670	0.5036344452
671	0.5036196761
672	0.5036095667
673	0.5035918079
674	0.5035685759
675	0.5035587846
676	0.5035222186
677	0.5034988674
678	0.5034837901
679	0.5034667152
680	0.5034312653
681	0.5034183462
682	0.5033945043
683	0.5033814218
684	0.5033642579
685	0.5033279785
686	0.5033136905
687	0.5032881509
688	0.503278041
689	0.5032437297
690	0.5032246131
691	0.5032086088
692	0.5031965855
693	0.5031832677
694	0.5031567288
695	0.5031426221
696	0.5031199533
697	0.5031043867
698	0.5030871268
699	0.5030768814
700	0.5030533975
701	0.5030415196
702	0.5030211496
703	0.5030027285
704	0.5029882191
705	0.5029818958
706	0.5029585896
707	0.5029336621
708	0.5029031769
709	0.5028853372
710	0.5028771975
711	0.5028607799
712	0.5028454649
713	0.5028144193
714	0.5028000248
715	0.5027806007
716	0.5027601196
717	0.502743408
718	0.5027302738
719	0.5026975176
720	0.5026852874
721	0.5026640247
722	0.5026466533
723	0.5026272309
724	0.5025934791
725	0.5025505595
726	0.5025450042
727	0.5025217376
728	0.5025166426
729	0.5025031574
730	0.5024956605
731	0.502465121
732	0.50244809
733	0.5024302151
734	0.5024156851
735	0.5023960148
736	0.5023899197
737	0.5023608621
738	0.5023445317
739	0.502320327
740	0.502291029
741	0.5022684812
742	0.5022464023
743	0.5022336694
744	0.5022208942
745	0.5021970386
746	0.5021827493
747	0.5021679932
748	0.5021604717
749	0.502148795
750	0.502142458
751	0.5021256708
752	0.5021186249
753	0.5020988548
754	0.5020727581
755	0.5020546863
756	0.502036718
757	0.5020222963
758	0.5019982399
759	0.5019502596
760	0.5019314452
761	0.5019030604
762	0.501883527
763	0.5018622021
764	0.5018502201
765	0.5018355052
766	0.5018177129
767	0.5018036221
768	0.5017911338
769	0.5017812903
770	0.5017687764
771	0.5017560286
772	0.5017403667
773	0.5017110352
774	0.5017009834
775	0.5016936101
776	0.5016640635
777	0.5016508928
778	0.5016340033
779	0.5016065223
780	0.5015968651
781	0.5015887724
782	0.5015665189
783	0.5015581862
784	0.5015355695
785	0.5015257402
786	0.5015031191
787	0.5014985453
788	0.5014599545
789	0.5014337776
790	0.5014146902
791	0.5013954803
792	0.5013909681
793	0.5013804524
794	0.5013647757
795	0.5013587936
796	0.5013370976
797	0.5013112395
798	0.5013001396
799	0.5012886862
800	0.5012628926
801	0.5012370177
802	0.5012183802
803	0.5012034651
804	0.5011797425
805	0.5011725736
806	0.5011534039
807	0.5011371273
808	0.5011279989
809	0.501117922
810	0.5010948561
811	0.5010821741
812	0.5010694106
813	0.5010364743
814	0.5010182418
815	0.5010153969
816	0.5009813872
817	0.5009723332
818	0.5009577108
819	0.5009408571
820	0.5009288286
821	0.5009190278
822	0.5009105726
823	0.5009018915
824	0.5008898837
825	0.5008733813
826	0.5008480736
827	0.5008357313
828	0.5008293594
829	0.5008176486
830	0.5007997183
831	0.5007851194
832	0.5007721297
833	0.5007517903
834	0.5007268699
835	0.5007103761
836	0.5007069592
837	0.500682706
838	0.5006669405
839	0.5006399377
840	0.5006202268
841	0.5005976687
842	0.5005858058
843	0.5005623458
844	0.5005459354
845	0.5005249432
846	0.5005205569
847	0.5004939754
848	0.500483104
849	0.5004773249
850	0.5004593429
851	0.5004403459
852	0.5004314317
853	0.500425196
854	0.5004137308
855	0.5003876294
856	0.5003847783
857	0.5003769294
858	0.5003644427
859	0.5003506651
860	0.5003323474
861	0.5003193252
862	0.5002888536
863	0.5002835119
864	0.500270171
865	0.5002581463
866	0.5002367271
867	0.5002232001
868	0.5002044044
869	0.5001743284
870	0.5001469255
871	0.5001367553
872	0.5001249166
873	0.500109065
874	0.5000967518
875	0.5000721171
876	0.5000530062
877	0.5000475575
878	0.5000344274
879	0.5000253636
880	0.5000047816
881	0.4999958323
882	0.4999826621
883	0.4999755782
884	0.4999555317
885	0.4999458627
886	0.4999277266
887	0.4999120033
888	0.4998937908
889	0.4998641109
890	0.4998414113
891	0.4998285305
892	0.4998125123
893	0.4997986679
894	0.4997795234
895	0.4997572768
896	0.4997418402
897	0.4997206946
898	0.4997045253
899	0.4996850737
900	0.4996786181
901	0.4996658716
902	0.4996495448
903	0.4996211626
904	0.4996078521
905	0.4995970538
906	0.4995879352
907	0.4995641035
908	0.4995434257
909	0.4995316388
910	0.4995242291
911	0.4995140429
912	0.4994960891
913	0.4994868189
914	0.4994654711
915	0.4994583599
916	0.4994434538
917	0.4994286104
918	0.4994163084
919	0.4993994656
920	0.499381603
921	0.4993645908
922	0.499346121
923	0.4993299917
924	0.4993167801
925	0.4993031637
926	0.4992890961
927	0.4992668005
928	0.4992512518
929	0.4992378543
930	0.4992045083
931	0.499181554
932	0.4991717193
933	0.499160101
934	0.499148551
935	0.499145239
936	0.4991370742
937	0.4991123649
938	0.4991099945
939	0.4990896471
940	0.4990753739
941	0.499048084
942	0.4990284889
943	0.4990175066
944	0.4990115445
945	0.4989913459
946	0.4989762742
947	0.4989663493
948	0.4989621842
949	0.4989437624
950	0.4989029364
951	0.4988987738
952	0.4988894983
953	0.4988771798
954	0.49886654
955	0.4988511863
956	0.4988437328
957	0.4988372017
958	0.4988128085
959	0.4987772195
960	0.4987555877
961	0.4987428152
962	0.498723998
963	0.4987194567
964	0.4987104639
965	0.4986935018
966	0.4986661161
967	0.4986412644
968	0.4986366744
969	0.4986129956
970	0.4986082405
971	0.4986015452
972	0.4985888658
973	0.4985825555
974	0.498565127
975	0.4985307418
976	0.4985069506
977	0.4984980663
978	0.4984833647
979	0.4984605486
980	0.4984483272
981	0.4984443027
982	0.4984340362
983	0.4984176134
984	0.49839631
985	0.4983794528
986	0.4983708433
987	0.498349464
988	0.4983248707
989	0.4983095148
990	0.4982918169
991	0.498276019
992	0.4982567635
993	0.4982423027
994	0.4982326933
995	0.4982197434
996	0.4982079579
997	0.4981894962
998	0.4981770076
999	0.4981708155
